# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 13 23:14:55 2021
#
# User preference: *
#
# CONSTRAINT:  where (soltype like '%confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr not null
# CONSTRAINT:  and pl_massestr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
#
pl_name,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
Kepler-33 e,Published Confirmed,0,31.78500000,,,0,12.80000,12.30000,-9.20000,0
Kepler-33 f,Published Confirmed,0,41.02900000,,,0,9.65000,1.84000,-1.66000,0
Kepler-33 f,Published Confirmed,0,41.02800000,,,0,25.20000,13.90000,-10.20000,0
Kepler-33 f,Published Confirmed,0,41.02800000,,,0,9.60000,1.70000,-1.80000,0
Kepler-333 b,Published Confirmed,0,12.55100000,,,0,28.20000,29.00000,-24.10000,0
Kepler-338 b,Published Confirmed,0,13.72700000,,,0,30.60000,24.20000,-21.10000,0
Kepler-338 e,Published Confirmed,0,9.34100000,,,0,8.50000,7.20000,-6.30000,0
Kepler-339 c,Published Confirmed,0,6.98800000,,,0,7.30000,7.80000,-6.20000,0
Kepler-339 d,Published Confirmed,0,10.55800000,,,0,14.70000,14.10000,-10.00000,0
Kepler-34 b,Published Confirmed,0,288.82200000,0.06300000,-0.08100000,0,69.92000,3.49600,-3.17800,0
Kepler-345 b,Published Confirmed,0,7.41600000,,,0,0.50000,0.30000,-0.30000,0
Kepler-345 c,Published Confirmed,0,9.38700000,,,0,2.20000,0.90000,-0.90000,0
Kepler-349 b,Published Confirmed,0,5.93000000,,,0,94.50000,70.80000,-60.30000,0
Kepler-35 b,Published Confirmed,0,131.45800000,0.07700000,-0.10500000,0,40.36300,6.35600,-6.35600,0
Kepler-350 c,Published Confirmed,0,17.84800000,,,0,7.20000,8.50000,-5.90000,0
Kepler-350 c,Published Confirmed,0,17.84900000,,,0,6.10000,3.30000,-3.20000,0
Kepler-350 d,Published Confirmed,0,26.13600000,,,0,14.80000,12.30000,-6.80000,0
Kepler-350 d,Published Confirmed,0,26.13600000,,,0,14.90000,5.30000,-4.70000,0
Kepler-351 b,Published Confirmed,0,37.05300000,,,0,4.80000,5.70000,-4.70000,0
Kepler-351 c,Published Confirmed,0,57.24800000,,,0,11.10000,9.90000,-7.60000,0
Kepler-359 c,Published Confirmed,0,57.69300000,,,0,2.90000,2.40000,-1.90000,0
Kepler-359 d,Published Confirmed,0,77.08300000,,,0,2.70000,2.50000,-1.50000,0
Kepler-36 b,Published Confirmed,0,13.83989000,0.00082000,-0.00060000,0,4.45000,0.33000,-0.27000,0
Kepler-36 b,Published Confirmed,0,13.84800000,,,0,3.90000,0.20000,-0.20000,0
Kepler-36 b,Published Confirmed,0,13.84903900,0.00007800,-0.00007800,0,5.56000,0.41000,-0.45000,0
Kepler-36 b,Published Confirmed,0,13.86825000,0.00050000,-0.00050000,0,3.83000,0.11000,-0.10000,0
Kepler-36 c,Published Confirmed,0,16.23300000,,,0,7.50000,0.30000,-0.30000,0
Kepler-36 c,Published Confirmed,0,16.23187130,0.00000940,-0.00000940,0,9.61000,0.79000,-0.89000,0
Kepler-36 c,Published Confirmed,0,16.23855000,0.00038000,-0.00054000,0,8.08000,0.60000,-0.46000,0
Kepler-36 c,Published Confirmed,0,16.21865000,0.00010000,-0.00010000,0,7.13000,0.18000,-0.18000,0
Kepler-363 c,Published Confirmed,0,7.54200000,,,0,66.40000,71.90000,-56.60000,0
Kepler-37 b,Published Confirmed,0,13.36731000,0.00007100,-0.00007100,0,3.17830,3.17830,-3.17830,0
Kepler-37 b,Published Confirmed,0,13.36750000,,,0,10.00000,,,1
Kepler-37 c,Published Confirmed,0,21.30200000,,,0,12.00000,,,1
Kepler-37 d,Published Confirmed,0,39.79200000,,,0,62.50000,55.40000,-40.80000,0
Kepler-37 d,Published Confirmed,0,39.79220000,,,0,12.20000,,,1
Kepler-38 b,Published Confirmed,0,105.59900000,0.03800000,-0.05300000,0,122.00000,,,1
Kepler-385 b,Published Confirmed,0,10.04400000,,,0,12.80000,11.40000,-6.80000,0
Kepler-385 c,Published Confirmed,0,15.16200000,,,0,13.20000,16.80000,-9.00000,0
Kepler-39 b,Published Confirmed,0,21.08721000,0.00003700,-0.00003700,0,6388.38300,349.61300,-349.61300,0
Kepler-39 b,Published Confirmed,0,21.08716800,0.00002100,-0.00002100,0,5689.15700,572.09400,-572.09400,0
Kepler-39 b,Published Confirmed,0,21.08740000,0.00020000,-0.00020000,0,5720.70000,295.57000,-289.21000,0
Kepler-39 b,Published Confirmed,0,21.08721000,0.00003700,-0.00003700,0,6388.10000,413.20000,-381.40000,0
Kepler-396 b,Published Confirmed,0,42.99400000,,,0,75.50000,11.80000,-5.80000,0
Kepler-396 c,Published Confirmed,0,88.50500000,,,0,17.90000,2.80000,-1.30000,0
Kepler-4 b,Published Confirmed,0,3.21346000,0.00022000,-0.00022000,0,24.47200,3.81400,-3.81400,0
Kepler-4 b,Published Confirmed,0,3.21365800,0.00003800,-0.00003800,0,23.83725,4.13179,-3.49613,0
Kepler-40 b,Published Confirmed,0,6.87316970,0.00000960,-0.00000960,0,686.51280,139.84520,-139.84520,0
Kepler-40 b,Published Confirmed,0,6.87349000,0.00064000,-0.00064000,0,673.79960,114.41880,-114.41880,0
Kepler-40 b,Published Confirmed,0,6.87316970,0.00000960,-0.00000960,0,657.90810,104.88390,-104.88390,0
Kepler-40 b,Published Confirmed,0,6.87349000,0.00064000,-0.00064000,0,699.20000,127.10000,-127.10000,0
Kepler-406 b,Published Confirmed,0,2.42629000,,,0,6.35000,1.40000,-1.40000,0
Kepler-406 c,Published Confirmed,0,4.62332000,,,0,2.71000,1.80000,-1.80000,0
Kepler-407 b,Published Confirmed,0,0.66931000,,,0,3.20000,,,1
Kepler-407 c,Published Confirmed,0,3000.00000000,500.00000000,-500.00000000,0,4000.00000,2000.00000,-2000.00000,0
Kepler-408 b,Published Confirmed,0,2.46502000,,,0,5.00000,,,1
Kepler-409 b,Published Confirmed,0,68.95840000,,,0,22.00000,,,1
Kepler-41 b,Published Confirmed,0,1.85555880,0.00000150,-0.00000150,0,156.69019,22.88376,-22.24810,0
Kepler-41 b,Published Confirmed,0,1.85555800,0.00000700,-0.00000700,0,174.80000,28.60000,-28.60000,0
Kepler-41 b,Published Confirmed,0,1.85555770,0.00000030,-0.00000030,0,177.98480,31.33804,-29.55819,0
Kepler-41 b,Published Confirmed,0,1.85555820,0.00000052,-0.00000052,0,177.98000,25.43000,-25.43000,0
Kepler-41 b,Published Confirmed,0,1.85555820,0.00000052,-0.00000052,0,179.89178,21.93027,-21.29461,0
Kepler-411 b,Published Confirmed,0,3.00515600,0.00000200,-0.00000200,0,25.60000,2.60000,-2.60000,0
Kepler-411 c,Published Confirmed,0,7.83443500,0.00000200,-0.00000200,0,26.40000,5.90000,-5.90000,0
Kepler-411 d,Published Confirmed,0,58.02035000,0.00056000,-0.00056000,0,15.20000,5.10000,-5.10000,0
Kepler-411 e,Published Confirmed,0,31.50972800,0.00008500,-0.00008500,0,10.80000,1.10000,-1.10000,0
Kepler-412 b,Published Confirmed,0,1.72086040,0.00000030,-0.00000030,0,299.07803,39.72875,-6.03877,0
Kepler-412 b,Published Confirmed,0,1.72086120,0.00000005,-0.00000005,0,294.62841,24.15508,-22.56593,0
Kepler-412 b,Published Confirmed,0,1.72086123,0.00000005,-0.00000005,0,298.43000,27.01400,-27.01400,0
Kepler-413 b,Published Confirmed,0,66.26200000,0.02400000,-0.02100000,0,67.00000,22.00000,-21.00000,0
Kepler-414 b,Published Confirmed,0,4.70000000,,,0,3.50000,3.40000,-2.90000,0
Kepler-414 c,Published Confirmed,0,7.17100000,,,0,29.90000,12.40000,-10.50000,0
Kepler-415 b,Published Confirmed,0,4.17600000,,,0,119.90000,102.10000,-87.40000,0
Kepler-416 b,Published Confirmed,0,6.31900000,,,0,58.20000,53.40000,-39.50000,0
Kepler-417 b,Published Confirmed,0,12.33100000,,,0,11.00000,9.30000,-7.90000,0
Kepler-418 b,Published Confirmed,0,86.67900000,,,0,349.61300,,,1
Kepler-418 b,Published Confirmed,0,86.67856000,0.00007000,-0.00007000,0,349.60000,,,1
Kepler-419 b,Published Confirmed,0,69.75460000,0.00070000,-0.00090000,0,794.50000,95.30000,-95.30000,0
Kepler-419 b,Published Confirmed,0,69.75470000,0.00090000,-0.00090000,0,820.00140,247.90740,-238.37250,0
Kepler-419 c,Published Confirmed,0,675.47000000,0.11000000,-0.11000000,0,2320.10000,127.10000,-127.10000,0
Kepler-422 b,Published Confirmed,0,7.89144830,0.00000050,-0.00000051,0,136.66000,41.32000,-41.32000,0
Kepler-422 b,Published Confirmed,0,7.89144830,0.00000050,-0.00000050,0,155.73670,73.10090,-38.13960,0
Kepler-423 b,Published Confirmed,0,2.68432848,0.00000008,-0.00000008,0,228.83000,38.14000,-38.14000,0
Kepler-423 b,Published Confirmed,0,2.68432850,0.00000007,-0.00000007,0,192.60498,20.02329,-19.38763,0
Kepler-423 b,Published Confirmed,0,2.68432850,0.00000007,-0.00000007,0,189.10100,25.74300,-25.74300,0
Kepler-424 b,Published Confirmed,0,3.31186440,0.00000039,-0.00000039,0,327.35000,41.32000,-41.32000,0
Kepler-424 b,Published Confirmed,0,3.31186440,0.00000390,-0.00000390,0,341.98508,30.51168,-29.24036,0
Kepler-425 b,Published Confirmed,0,3.79701816,0.00000019,-0.00000019,0,79.45000,25.43000,-25.43000,0
Kepler-425 b,Published Confirmed,0,3.79701816,0.00000019,-0.00000019,0,71.82958,14.62018,-14.62018,0
Kepler-426 b,Published Confirmed,0,3.21751883,0.00000019,-0.00000019,0,108.06000,25.43000,-25.43000,0
Kepler-426 b,Published Confirmed,0,3.21751883,0.00000019,-0.00000019,0,107.10871,18.43414,-19.06980,0
Kepler-427 b,Published Confirmed,0,10.29099400,0.00000110,-0.00000110,0,92.80636,17.16282,-17.16282,0
Kepler-427 b,Published Confirmed,0,10.29099400,0.00000110,-0.00000110,0,92.17000,28.60000,-28.60000,0
Kepler-428 b,Published Confirmed,0,3.52563254,0.00000015,-0.00000015,0,406.82240,41.31790,-41.31790,0
Kepler-428 b,Published Confirmed,0,3.52563254,0.00000015,-0.00000015,0,403.63000,60.39000,-60.39000,0
Kepler-43 b,Published Confirmed,0,3.02409309,0.00000020,-0.00000020,0,997.98620,27.65121,-27.96904,0
Kepler-43 b,Published Confirmed,0,3.02409330,0.00000270,-0.00000270,0,982.09470,66.74430,-66.74430,0
Kepler-43 b,Published Confirmed,0,3.02409220,0.00000016,-0.00000016,0,962.98000,57.21000,-57.21000,0
Kepler-43 b,Published Confirmed,0,3.02409309,0.00000020,-0.00000020,0,994.77000,31.78000,-31.78000,0
Kepler-43 b,Published Confirmed,0,3.02409490,0.00000060,-0.00000060,0,1026.59090,82.63580,-82.63580,0
Kepler-43 b,Published Confirmed,0,3.02409500,0.00002100,-0.00002100,0,1026.55000,60.39000,-60.39000,0
Kepler-432 b,Published Confirmed,0,52.50097000,0.00021000,-0.00021000,0,1547.77000,152.55000,-152.55000,0
Kepler-432 b,Published Confirmed,0,52.50112900,0.00006700,-0.00005300,0,1719.46030,101.70560,-57.20940,0
Kepler-432 b,Published Confirmed,0,52.50113000,0.00011000,-0.00011000,0,182.75225,7.94575,-7.31009,0
Kepler-433 b,Published Confirmed,0,5.33408384,0.00000110,-0.00000110,0,896.24000,165.26000,-165.26000,0
Kepler-433 b,Published Confirmed,0,5.33408380,0.00000110,-0.00000110,0,893.10230,143.02350,-130.31030,0
Kepler-434 b,Published Confirmed,0,12.87470990,0.00000100,-0.00000100,0,947.13340,98.52730,-92.17070,0
Kepler-434 b,Published Confirmed,0,12.87470990,0.00000500,-0.00000500,0,908.96000,111.24000,-111.24000,0
Kepler-435 b,Published Confirmed,0,8.60015360,0.00000180,-0.00000180,0,270.15550,41.31790,-41.31790,0
Kepler-435 b,Published Confirmed,0,8.60015360,0.00000180,-0.00000180,0,266.97000,47.67000,-47.67000,0
Kepler-44 b,Published Confirmed,0,3.24672930,0.00000300,-0.00000300,0,317.82000,31.78000,-31.78000,0
Kepler-44 b,Published Confirmed,0,3.24672930,0.00000300,-0.00000300,0,311.79123,31.78300,-30.82951,0
Kepler-44 b,Published Confirmed,0,3.24674000,0.00001800,-0.00001800,0,324.17000,22.25000,-22.25000,0
Kepler-44 b,Published Confirmed,0,3.24672200,0.00000730,-0.00000730,0,327.36490,27.65121,-27.65121,0
Kepler-444 d,Published Confirmed,0,6.18900000,,,0,0.20000,0.50000,-0.10000,0
Kepler-444 e,Published Confirmed,0,7.74300000,,,0,0.10000,0.20000,-0.10000,0
Kepler-447 b,Published Confirmed,0,7.79430132,0.00000182,-0.00000182,0,435.41000,152.55000,-146.20000,0
Kepler-448 c,Published Confirmed,0,2500.00000000,2400.00000000,-700.00000000,0,6992.26000,2224.81000,-1589.15000,0
Kepler-45 b,Published Confirmed,0,2.45524122,0.00000065,-0.00000065,0,158.91500,19.38763,-19.38763,0
Kepler-45 b,Published Confirmed,0,2.45523390,0.00000480,-0.00000480,0,153.82972,23.20159,-22.56593,0
Kepler-45 b,Published Confirmed,0,2.45523900,0.00000400,-0.00000400,0,160.49700,28.60400,-28.60400,0
Kepler-450 b,Published Confirmed,0,28.45488440,0.00000100,-0.00000100,0,19.40000,11.10000,-6.80000,0
Kepler-450 c,Published Confirmed,0,15.41313950,0.00000290,-0.00000290,0,12.50000,3.20000,-2.60000,0
Kepler-450 d,Published Confirmed,0,7.51442790,0.00000550,-0.00000550,0,17.60000,9.50000,-6.70000,0
Kepler-453 b,Published Confirmed,0,240.50300000,0.05300000,-0.05300000,0,16.00000,,,1
Kepler-454 b,Published Confirmed,0,10.57000000,0.00000007,-0.00000007,0,6.05338,1.51018,-1.51018,0
Kepler-454 b,Published Confirmed,0,10.57375339,0.00000777,-0.00000777,0,6.84000,1.40000,-1.40000,0
Kepler-46 b,Published Confirmed,0,33.64800000,0.00400000,-0.00500000,0,281.27955,118.86842,-109.01569,0
Kepler-46 b,Published Confirmed,0,33.60134000,0.00021000,-0.00020000,0,1907.00000,,,1
Kepler-46 c,Published Confirmed,0,57.01100000,0.05100000,-0.06100000,0,119.49900,6.67400,-6.03900,0
Kepler-46 c,Published Confirmed,0,57.32500000,0.11600000,-0.09800000,0,115.05446,5.08528,-5.08528,0
Kepler-462 b,Published Confirmed,0,84.68660000,0.00070000,-0.00100000,0,53.90000,104.60000,-23.80000,0
Kepler-462 c,Published Confirmed,0,207.62000000,0.03000000,-0.01000000,0,6.00000,10.80000,-4.90000,0
Kepler-47 b,Published Confirmed,0,49.46430000,0.00810000,-0.00740000,0,2.07000,23.70000,-2.07000,0
Kepler-47 b,Published Confirmed,0,49.53200000,0.04000000,-0.02700000,0,636.00000,,,1
Kepler-47 c,Published Confirmed,0,303.13700000,0.07200000,-0.02000000,0,8899.00000,,,1
Kepler-47 c,Published Confirmed,0,303.22700000,0.06200000,-0.02700000,0,3.17000,2.18000,-1.25000,0
Kepler-47 d,Published Confirmed,0,187.36600000,0.06900000,-0.05100000,0,19.02000,23.84000,-11.67000,0
Kepler-48 b,Published Confirmed,0,4.77800000,,,0,3.94000,2.10000,-2.10000,0
Kepler-48 b,Published Confirmed,0,4.77798030,0.00001400,-0.00001400,0,1887.83000,,,1
Kepler-48 b,Published Confirmed,0,4.77800000,,,0,14.30000,4.30000,-4.50000,0
Kepler-48 c,Published Confirmed,0,9.67395000,,,0,14.61000,2.30000,-2.30000,0
Kepler-48 c,Published Confirmed,0,9.67392830,0.00002000,-0.00002000,0,3689.85000,,,1
Kepler-48 c,Published Confirmed,0,9.67400000,,,0,9.80000,3.30000,-3.40000,0
Kepler-48 d,Published Confirmed,0,42.89610000,,,0,7.93000,4.60000,-4.60000,0
Kepler-48 e,Published Confirmed,0,982.00000000,8.00000000,-8.00000000,0,657.00000,25.00000,-25.00000,0
Kepler-49 b,Published Confirmed,0,7.20400000,,,0,8.60000,1.90000,-1.70000,0
Kepler-49 b,Published Confirmed,0,7.20379450,0.00002200,-0.00002200,0,311.46000,,,1
Kepler-49 b,Published Confirmed,0,7.20400000,,,0,8.00000,1.90000,-1.60000,0
Kepler-49 c,Published Confirmed,0,10.91293430,0.00006900,-0.00006900,0,228.83000,,,1
Kepler-49 c,Published Confirmed,0,10.91300000,,,0,5.90000,1.50000,-1.50000,0
Kepler-49 c,Published Confirmed,0,10.91300000,,,0,8.30000,2.70000,-2.20000,0
Kepler-5 b,Published Confirmed,0,3.54846570,0.00000070,-0.00000070,0,670.93913,21.29461,-27.33338,0
Kepler-5 b,Published Confirmed,0,3.54846250,0.00000100,-0.00000100,0,675.70658,30.19385,-29.55819,0
Kepler-5 b,Published Confirmed,0,3.54846900,0.00001500,-0.00001500,0,648.37320,15.25584,-13.03103,0
Kepler-5 b,Published Confirmed,0,3.54846000,0.00003200,-0.00003200,0,671.86400,17.79800,-18.75100,0
Kepler-51 b,Published Confirmed,0,45.15500000,,,0,2.30000,1.70000,-1.60000,0
Kepler-51 b,Published Confirmed,0,45.15400000,0.00020000,-0.00020000,0,2.10000,1.50000,-0.80000,0
Kepler-51 c,Published Confirmed,0,85.31200000,0.00300000,-0.00200000,0,4.00000,0.40000,-0.40000,0
Kepler-51 c,Published Confirmed,0,85.31300000,,,0,9.70000,2.60000,-2.10000,0
Kepler-51 c,Published Confirmed,0,85.31600000,,,0,3.90000,0.80000,-0.80000,0
Kepler-51 d,Published Confirmed,0,130.18000000,,,0,6.20000,1.60000,-1.50000,0
Kepler-51 d,Published Confirmed,0,130.19400000,0.00500000,-0.00200000,0,7.60000,1.10000,-1.10000,0
Kepler-52 b,Published Confirmed,0,7.87700000,,,0,79.60000,47.00000,-39.60000,0
Kepler-52 b,Published Confirmed,0,7.87735650,0.00003800,-0.00003800,0,2765.00000,,,1
Kepler-52 c,Published Confirmed,0,16.38500210,0.00014000,-0.00014000,0,3308.41000,,,1
Kepler-52 c,Published Confirmed,0,16.38500000,,,0,62.90000,19.50000,-15.00000,0
Kepler-53 b,Published Confirmed,0,18.64900000,,,0,103.10000,36.20000,-31.00000,0
Kepler-53 b,Published Confirmed,0,18.64895250,0.00016000,-0.00016000,0,5851.00000,,,1
Kepler-53 c,Published Confirmed,0,38.55800000,,,0,35.50000,19.00000,-14.80000,0
Kepler-53 c,Published Confirmed,0,38.55830380,0.00041000,-0.00041000,0,5002.43000,,,1
Kepler-538 b,Published Confirmed,0,81.73778000,0.00013000,-0.00013000,0,10.60000,2.50000,-2.40000,0
Kepler-539 b,Published Confirmed,0,125.63243000,0.00071000,-0.00071000,0,308.29510,92.17070,-92.17070,0
Kepler-539 c,Published Confirmed,0,1000.00000000,,,-1,762.79200,381.39600,-381.39600,0
Kepler-54 b,Published Confirmed,0,8.01094340,0.00006900,-0.00006900,0,292.39000,,,1
Kepler-54 b,Published Confirmed,0,8.01100000,,,0,21.50000,5.60000,-4.90000,0
Kepler-54 c,Published Confirmed,0,12.07172490,0.00029000,-0.00029000,0,117.59000,,,1
Kepler-54 c,Published Confirmed,0,12.07200000,,,0,19.80000,6.60000,-4.40000,0
Kepler-549 b,Published Confirmed,0,42.95000000,,,0,11.00000,4.20000,-3.20000,0
Kepler-55 b,Published Confirmed,0,27.94814490,0.00024000,-0.00024000,0,473.55000,,,1
Kepler-55 b,Published Confirmed,0,27.95000000,,,0,43.00000,37.20000,-18.00000,0
Kepler-55 c,Published Confirmed,0,42.15164180,0.00053000,-0.00053000,0,352.78000,,,1
Kepler-55 c,Published Confirmed,0,42.12600000,,,0,69.80000,32.60000,-18.30000,0
Kepler-56 b,Published Confirmed,0,10.50100000,,,0,32.00000,11.20000,-0.50000,0
Kepler-56 b,Published Confirmed,0,10.50160000,0.00110000,-0.00100000,0,22.10000,3.90000,-3.60000,0
Kepler-56 b,Published Confirmed,0,10.50100000,,,0,236.20000,67.50000,-59.60000,0
Kepler-56 c,Published Confirmed,0,21.40239000,0.00059000,-0.00062000,0,181.00000,21.00000,-19.00000,0
Kepler-56 c,Published Confirmed,0,21.40500000,,,0,137.60000,44.10000,-0.30000,0
Kepler-56 c,Published Confirmed,0,21.40500000,,,0,286.80000,56.90000,-51.70000,0
Kepler-57 b,Published Confirmed,0,5.72900000,,,0,118.10000,24.10000,-25.50000,0
Kepler-57 b,Published Confirmed,0,5.72931960,0.00001800,-0.00001800,0,5994.02000,,,1
Kepler-57 c,Published Confirmed,0,11.60900000,,,0,7.40000,9.40000,-6.30000,0
Kepler-57 c,Published Confirmed,0,11.60925670,0.00008600,-0.00008600,0,2208.83000,,,1
Kepler-58 b,Published Confirmed,0,10.21849540,0.00015000,-0.00015000,0,441.77000,,,1
Kepler-58 b,Published Confirmed,0,10.21900000,,,0,34.90000,20.90000,-14.50000,0
Kepler-58 c,Published Confirmed,0,15.57415680,0.00027000,-0.00027000,0,696.02000,,,1
Kepler-59 b,Published Confirmed,0,11.86817070,0.00036000,-0.00036000,0,651.52000,,,1
Kepler-59 c,Published Confirmed,0,17.98012350,0.00030000,-0.00030000,0,435.41000,,,1
Kepler-595 b,Published Confirmed,0,25.30290920,0.00000600,-0.00000600,0,17.40000,7.10000,-3.80000,0
Kepler-595 c,Published Confirmed,0,12.38602000,0.00000500,-0.00000500,0,3.30000,1.70000,-1.00000,0
Kepler-6 b,Published Confirmed,0,3.23469940,0.00000035,-0.00000035,0,205.63601,17.48065,-13.03103,0
Kepler-6 b,Published Confirmed,0,3.23469960,0.00000040,-0.00000040,0,212.31044,12.07754,-11.12405,0
Kepler-6 b,Published Confirmed,0,3.23470200,0.00000330,-0.00000330,0,201.18639,19.38763,-10.80622,0
Kepler-6 b,Published Confirmed,0,3.23472300,0.00001700,-0.00001700,0,212.61900,7.94500,-9.53400,0
Kepler-60 b,Published Confirmed,0,7.13161850,0.00009300,-0.00009300,0,79.45000,,,1
Kepler-60 b,Published Confirmed,0,7.13100000,,,0,23.10000,11.80000,-6.80000,0
Kepler-60 b,Published Confirmed,0,7.13200000,0.00050000,-0.00050000,0,4.10000,0.70000,-0.70000,0
Kepler-60 b,Published Confirmed,0,7.13300000,,,0,3.70000,0.60000,-0.60000,0
Kepler-60 b,Published Confirmed,0,7.13340000,0.00010000,-0.00010000,0,4.19000,0.56000,-0.52000,0
Kepler-60 c,Published Confirmed,0,8.91870000,0.00020000,-0.00020000,0,3.85000,0.81000,-0.81000,0
Kepler-60 c,Published Confirmed,0,8.91934590,0.00011000,-0.00011000,0,177.98000,,,1
Kepler-60 c,Published Confirmed,0,8.91900000,,,0,2.00000,0.30000,-0.50000,0
Kepler-60 c,Published Confirmed,0,8.92200000,,,0,17.20000,15.20000,-8.50000,0
Kepler-60 c,Published Confirmed,0,8.91770000,0.00060000,-0.00060000,0,4.80000,1.00000,-1.00000,0
Kepler-60 d,Published Confirmed,0,11.89900000,,,0,3.90000,0.70000,-0.60000,0
Kepler-60 d,Published Confirmed,0,11.90300000,0.00100000,-0.00100000,0,3.80000,1.10000,-1.10000,0
Kepler-60 d,Published Confirmed,0,11.90161710,0.00020000,-0.00020000,0,216.12000,,,1
Kepler-60 d,Published Confirmed,0,11.89810000,0.00020000,-0.00020000,0,4.16000,0.84000,-0.75000,0
Kepler-62 b,Published Confirmed,0,5.71493200,0.00000900,-0.00000900,0,9.00000,,,1
Kepler-62 c,Published Confirmed,0,12.44170000,0.00010000,-0.00010000,0,4.00000,,,1
Kepler-62 d,Published Confirmed,0,18.16406000,0.00002000,-0.00002000,0,14.00000,,,1
Kepler-62 e,Published Confirmed,0,122.38740000,0.00080000,-0.00080000,0,36.00000,,,1
Kepler-62 f,Published Confirmed,0,267.29100000,0.00500000,-0.00500000,0,35.00000,,,1
Kepler-63 b,Published Confirmed,0,9.43415050,0.00000100,-0.00000100,0,120.00000,,,1
Kepler-65 b,Published Confirmed,0,2.15492090,0.00000860,-0.00000740,0,2.40000,2.40000,-1.60000,0
Kepler-65 c,Published Confirmed,0,5.85969700,0.00009300,-0.00009900,0,5.40000,1.70000,-1.70000,0
Kepler-65 c,Published Confirmed,0,5.86000000,,,0,26.60000,20.40000,-18.50000,0
Kepler-65 d,Published Confirmed,0,8.13167000,0.00024000,-0.00021000,0,4.14000,0.79000,-0.80000,0
Kepler-65 e,Published Confirmed,0,258.80000000,1.50000000,-1.30000000,0,260.00000,200.00000,-50.00000,0
Kepler-68 b,Published Confirmed,0,5.39876000,0.00000400,-0.00000400,0,6.35660,3.17830,-3.17830,0
Kepler-68 b,Published Confirmed,0,5.39880000,,,0,7.65000,1.37000,-1.32000,0
Kepler-68 b,Published Confirmed,0,5.39875000,,,0,5.97000,1.70000,-1.70000,0
Kepler-68 b,Published Confirmed,0,5.39876300,0.00000400,-0.00000400,0,8.30000,2.20000,-2.40000,0
Kepler-68 c,Published Confirmed,0,9.60504000,,,0,7.20000,,,1
Kepler-68 c,Published Confirmed,0,9.60508500,0.00007200,-0.00007200,0,4.80000,2.50000,-3.60000,0
Kepler-68 c,Published Confirmed,0,9.60510000,,,0,2.04000,1.72000,-1.78000,0
Kepler-68 d,Published Confirmed,0,625.00000000,16.00000000,-16.00000000,0,267.00000,16.00000,-16.00000,0
Kepler-7 b,Published Confirmed,0,4.88549220,0.00000380,-0.00000380,0,143.97699,21.61244,-21.61244,0
Kepler-7 b,Published Confirmed,0,4.88548920,0.00000090,-0.00000090,0,140.16303,13.66669,-13.34886,0
Kepler-7 b,Published Confirmed,0,4.88552500,0.00004000,-0.00004000,0,137.61500,12.71300,-13.03000,0
Kepler-7 b,Published Confirmed,0,4.88549480,0.00000820,-0.00000820,0,135.07775,14.93801,-14.93801,0
Kepler-7 b,Published Confirmed,0,4.88548860,0.00000130,-0.00000130,0,142.70567,16.20933,-15.25584,0
Kepler-74 b,Published Confirmed,0,7.34071100,0.00000600,-0.00000600,0,200.22000,38.14000,-38.14000,0
Kepler-74 b,Published Confirmed,0,7.34071800,0.00000100,-0.00000100,0,216.12000,28.60000,-28.60000,0
Kepler-74 b,Published Confirmed,0,7.34071100,0.00000600,-0.00000600,0,191.96932,27.96904,-29.87602,0
Kepler-75 b,Published Confirmed,0,8.88492400,0.00000200,-0.00000200,0,3146.40000,158.90000,-158.90000,0
Kepler-75 b,Published Confirmed,0,8.88491160,0.00000340,-0.00000340,0,3210.08300,114.41880,-111.24050,0
Kepler-75 b,Published Confirmed,0,8.88491160,0.00000340,-0.00000340,0,3209.90000,127.10000,-127.10000,0
Kepler-76 b,Published Confirmed,0,1.54492875,0.00000027,-0.00000027,0,635.63000,82.63000,-82.63000,0
Kepler-76 b,Published Confirmed,0,1.54492870,0.00000027,-0.00000027,0,635.66000,85.81410,-82.63580,0
Kepler-76 b,Published Confirmed,0,1.54492980,0.00000040,-0.00000040,0,638.83830,117.59710,-111.24050,0
Kepler-77 b,Published Confirmed,0,3.57878060,0.00000016,-0.00000016,0,225.65000,31.78000,-31.78000,0
Kepler-77 b,Published Confirmed,0,3.57878087,0.00000023,-0.00000023,0,136.66100,10.17000,-10.17000,0
